Sentence,Tags,Dependencies,Noun,Index,Relevant Dependencies,Sentence Fragment,Noun Tag,Negation,Verb,Verb Lemma,Verb Tag,Relation to Verb,Verb Adverbial Modifier,Verb Negation,Auxillary,Copula Other Tag,Prepositional Phrases,Prepositions,Prepositional Subjects,Prepositional Objects,Determiners,Determiner Type,Conjunction Phrases,Conjunctions,Conjoined,Compound Head,Compound Modifiers,Adjectival Modifiers,AdjType: Behavior,AdjType: Body,AdjType: Feeling,AdjType: Mind,AdjType: Miscellaneous,AdjType: Motion,AdjType: Perception,AdjType: Quantity,AdjType: Social,AdjType: Spatial,AdjType: Substance,AdjType: Temporal,AdjType: Weather,Possesed owned by noun,Possesive owner of noun,Numeric Modifiers,Case Modifiers,Adverbial Modifiers,Appositionals,Appositional Modifiers,Modified Appositives,Modality,Conditional,Plurality of Noun,Bareness of Noun,Plurality of Verb,"length of chain, is_head, is_corrupted, absolute location in chain, relative location in chain, distance from previous mention",Parse Error,Origin,A+N,F+N,all+N,O-Den,Allan Test Result,Denumerator,Allan Type,SubType,Magnitude
Secure both swags and the cord with more pins until everything dries .,Secure/secure/VB both/both/DT swags/swag/NNS and/and/CC the/the/DT cord/cord/NN with/with/IN more/more/JJR pins/pin/NNS until/until/IN everything/everything/NN dries/dry/VBZ ././. ,"ROOT (ROOT-0, Secure-1) det (swags-3, both-2) dobj (Secure-1, swags-3) cc (swags-3, and-4) det (cord-6, the-5) dobj (Secure-1, cord-6) conj:and (swags-3, cord-6) case (pins-9, with-7) amod (pins-9, more-8) nmod:with (cord-6, pins-9) mark (dries-12, until-10) nsubj (dries-12, everything-11) advcl:until (Secure-1, dries-12) punct (Secure-1, .-13) ",swag,3,"det (swags-3, both-2) dobj (Secure-1, swags-3) cc (swags-3, and-4) conj:and (swags-3, cord-6) ",Secure both swags and the cord with more,NNS,[],Secure-1,secure,VB,object,[],[],[],,[],[],[],[],['both'],['other'],"[('and', 'cord', 6)]",['and'],[cord-6],[],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],plural,linked,ambiguous,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/news/COCA_News_results/w_news_1998.txt_3.csv,0,0,0,1,unknown,both,other,precise quantifier,
"OUISIE 'S , 3939 San Felipe : The swag design in stone on the face of the fireplace in the dining room is duplicated in an unusual swag of overlapping natural leaves created by New Leaf Wholesale Florists .","OUISIE/OUISIE/NNP 'S/'s/POS ,/,/, 3939/3939/CD San/San/NNP Felipe/Felipe/NNP :/:/: The/the/DT swag/swag/NN design/design/NN in/in/IN stone/stone/NN on/on/IN the/the/DT face/face/NN of/of/IN the/the/DT fireplace/fireplace/NN in/in/IN the/the/DT dining/dining/NN room/room/NN is/be/VBZ duplicated/duplicated/JJ in/in/IN an/a/DT unusual/unusual/JJ swag/swag/NN of/of/IN overlapping/overlap/VBG natural/natural/JJ leaves/leaf/NNS created/create/VBN by/by/IN New/New/NNP Leaf/Leaf/NNP Wholesale/wholesale/JJ Florists/Florists/NNPS ././. ","ROOT (ROOT-0, duplicated-24) ccomp (duplicated-24, OUISIE-1) case (OUISIE-1, 'S-2) punct (duplicated-24, ,-3) nummod (Felipe-6, 3939-4) compound (Felipe-6, San-5) nsubj (duplicated-24, Felipe-6) punct (Felipe-6, :-7) det (design-10, The-8) compound (design-10, swag-9) dep (Felipe-6, design-10) case (stone-12, in-11) nmod:in (design-10, stone-12) case (face-15, on-13) det (face-15, the-14) nmod:on (design-10, face-15) case (fireplace-18, of-16) det (fireplace-18, the-17) nmod:of (design-10, fireplace-18) case (room-22, in-19) det (room-22, the-20) compound (room-22, dining-21) nmod:in (fireplace-18, room-22) cop (duplicated-24, is-23) case (swag-28, in-25) det (swag-28, an-26) amod (swag-28, unusual-27) nmod:in (duplicated-24, swag-28) case (leaves-32, of-29) amod (leaves-32, overlapping-30) amod (leaves-32, natural-31) nmod:of (swag-28, leaves-32) acl (leaves-32, created-33) case (Leaf-36, by-34) compound (Leaf-36, New-35) nmod:by (created-33, Leaf-36) amod (Florists-38, Wholesale-37) dep (Leaf-36, Florists-38) punct (duplicated-24, .-39) ",swag,9,"compound (design-10, swag-9) ",3939 San Felipe : The swag design in stone on the,NN,[],,,,,[],[],[],,[],[],[],[],[],[],[],[],[],['design'],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/news/COCA_News_results/w_news_1998.txt_4.csv,0,0,0,0,unknown,,,,
"OUISIE 'S , 3939 San Felipe : The swag design in stone on the face of the fireplace in the dining room is duplicated in an unusual swag of overlapping natural leaves created by New Leaf Wholesale Florists .","OUISIE/OUISIE/NNP 'S/'s/POS ,/,/, 3939/3939/CD San/San/NNP Felipe/Felipe/NNP :/:/: The/the/DT swag/swag/NN design/design/NN in/in/IN stone/stone/NN on/on/IN the/the/DT face/face/NN of/of/IN the/the/DT fireplace/fireplace/NN in/in/IN the/the/DT dining/dining/NN room/room/NN is/be/VBZ duplicated/duplicated/JJ in/in/IN an/a/DT unusual/unusual/JJ swag/swag/NN of/of/IN overlapping/overlap/VBG natural/natural/JJ leaves/leaf/NNS created/create/VBN by/by/IN New/New/NNP Leaf/Leaf/NNP Wholesale/wholesale/JJ Florists/Florists/NNPS ././. ","ROOT (ROOT-0, duplicated-24) ccomp (duplicated-24, OUISIE-1) case (OUISIE-1, 'S-2) punct (duplicated-24, ,-3) nummod (Felipe-6, 3939-4) compound (Felipe-6, San-5) nsubj (duplicated-24, Felipe-6) punct (Felipe-6, :-7) det (design-10, The-8) compound (design-10, swag-9) dep (Felipe-6, design-10) case (stone-12, in-11) nmod:in (design-10, stone-12) case (face-15, on-13) det (face-15, the-14) nmod:on (design-10, face-15) case (fireplace-18, of-16) det (fireplace-18, the-17) nmod:of (design-10, fireplace-18) case (room-22, in-19) det (room-22, the-20) compound (room-22, dining-21) nmod:in (fireplace-18, room-22) cop (duplicated-24, is-23) case (swag-28, in-25) det (swag-28, an-26) amod (swag-28, unusual-27) nmod:in (duplicated-24, swag-28) case (leaves-32, of-29) amod (leaves-32, overlapping-30) amod (leaves-32, natural-31) nmod:of (swag-28, leaves-32) acl (leaves-32, created-33) case (Leaf-36, by-34) compound (Leaf-36, New-35) nmod:by (created-33, Leaf-36) amod (Florists-38, Wholesale-37) dep (Leaf-36, Florists-38) punct (duplicated-24, .-39) ",swag,28,"case (swag-28, in-25) det (swag-28, an-26) amod (swag-28, unusual-27) nmod:in (duplicated-24, swag-28) nmod:of (swag-28, leaves-32) ",is duplicated in an unusual swag of overlapping natural leaves created,NN,[],,,,,[],[],[],,"[('in', 'duplicated', 24), ('of', 'leaves', 32)]","['in', 'of']",['leaves'],['duplicated'],['an'],['indefinite article'],[],[],[],[],[],['unusual'],[0.11324999999999999],[0.1375],[0.17016666666666666],[0.0825],[0.13],[0.02],[0.036083333333333335],[0.0625],[0.1025],[0.0325],[0.041875],[0.058625],[0.0125],[],[],[],['in'],[],[],[],[],[],[],singular,linked,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/news/COCA_News_results/w_news_1998.txt_4.csv,1,0,0,0,countable,an,unit,a/an,small
"Above that , the space is filled in with another swag of gray-green leaves .","Above/above/IN that/that/DT ,/,/, the/the/DT space/space/NN is/be/VBZ filled/fill/VBN in/in/IN with/with/IN another/another/DT swag/swag/NN of/of/IN gray-green/gray-green/JJ leaves/leaf/NNS ././. ","ROOT (ROOT-0, filled-7) case (that-2, Above-1) nmod:above (filled-7, that-2) punct (filled-7, ,-3) det (space-5, the-4) nsubjpass (filled-7, space-5) auxpass (filled-7, is-6) case (swag-11, in-8) case (swag-11, with-9) det (swag-11, another-10) nmod:with (filled-7, swag-11) case (leaves-14, of-12) amod (leaves-14, gray-green-13) nmod:of (swag-11, leaves-14) punct (filled-7, .-15) ",swag,11,"case (swag-11, in-8) case (swag-11, with-9) det (swag-11, another-10) nmod:with (filled-7, swag-11) nmod:of (swag-11, leaves-14) ",is filled in with another swag of gray-green leaves .,NN,[],,,,,[],[],[],,"[('with', 'filled', 7), ('of', 'leaves', 14)]","['with', 'of']",['leaves'],['filled'],['another'],['other'],[],[],[],[],[],[],,,,,,,,,,,,,,[],[],[],"['in', 'with']",[],[],[],[],[],[],singular,linked,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/news/COCA_News_results/w_news_1998.txt_4.csv,0,0,0,1,unknown,another,other,precise quantifier,
Not even lush swags of rosy Laura Ashley chintz or yards of exquisitely patterned fabrics can equal the incomparably comforting feelings of old-fashioned white curtains .,Not/not/RB even/even/RB lush/lush/JJ swags/swag/NNS of/of/IN rosy/rosy/JJ Laura/Laura/NNP Ashley/Ashley/NNP chintz/chintz/NN or/or/CC yards/yard/NNS of/of/IN exquisitely/exquisitely/RB patterned/pattern/VBN fabrics/fabric/NNS can/can/MD equal/equal/VB the/the/DT incomparably/incomparably/RB comforting/comforting/JJ feelings/feeling/NNS of/of/IN old-fashioned/old-fashioned/JJ white/white/JJ curtains/curtain/NNS ././. ,"ROOT (ROOT-0, equal-17) neg (equal-17, Not-1) advmod (swags-4, even-2) amod (swags-4, lush-3) nsubj (equal-17, swags-4) case (chintz-9, of-5) amod (chintz-9, rosy-6) compound (chintz-9, Laura-7) compound (chintz-9, Ashley-8) nmod:of (swags-4, chintz-9) cc (swags-4, or-10) conj:or (swags-4, yards-11) nsubj (equal-17, yards-11) case (fabrics-15, of-12) advmod (patterned-14, exquisitely-13) amod (fabrics-15, patterned-14) nmod:of (yards-11, fabrics-15) aux (equal-17, can-16) det (feelings-21, the-18) advmod (comforting-20, incomparably-19) amod (feelings-21, comforting-20) dobj (equal-17, feelings-21) case (curtains-25, of-22) amod (curtains-25, old-fashioned-23) amod (curtains-25, white-24) nmod:of (feelings-21, curtains-25) punct (equal-17, .-26) ",swag,4,"advmod (swags-4, even-2) amod (swags-4, lush-3) nsubj (equal-17, swags-4) nmod:of (swags-4, chintz-9) cc (swags-4, or-10) conj:or (swags-4, yards-11) ",Not even lush swags of rosy Laura Ashley chintz,NNS,[],equal-17,equal,VB,subject,[],['Not'],['can'],,"[('of', 'chintz', 9)]",['of'],['chintz'],[],[],[],"[('or', 'yards', 11)]",['or'],[yards-11],[],[],['lush'],[0.045250000000000005],[0.0725],[0.16491666666666663],[0.039375],[0.0625],[0.02],[0.11608333333333333],[0.085],[0.04],[0.093125],[0.10875],[0.12125],[0.03125],[],[],[],[],['even'],[],[],[],can,[],plural,bare plural,ambiguous,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/news/COCA_News_results/w_news_1999.txt_2.csv,0,0,0,0,unknown,,,,
"On that frantic day , Hockersmith watched carefully as Wurz and his team installed the silk swags she had designed to replace the Bush blue cotton damask curtains , designed by A-list New York decorator Mark Hampton .","On/on/IN that/that/DT frantic/frantic/JJ day/day/NN ,/,/, Hockersmith/Hockersmith/NNP watched/watch/VBD carefully/carefully/RB as/as/IN Wurz/Wurz/NNP and/and/CC his/he/PRP$ team/team/NN installed/install/VBD the/the/DT silk/silk/NN swags/swag/NNS she/she/PRP had/have/VBD designed/design/VBN to/to/TO replace/replace/VB the/the/DT Bush/Bush/NNP blue/blue/JJ cotton/cotton/NN damask/damask/NN curtains/curtain/NNS ,/,/, designed/design/VBN by/by/IN A-list/a-list/JJ New/New/NNP York/York/NNP decorator/decorator/NN Mark/Mark/NNP Hampton/Hampton/NNP ././. ","ROOT (ROOT-0, watched-7) case (day-4, On-1) det (day-4, that-2) amod (day-4, frantic-3) nmod:on (watched-7, day-4) punct (watched-7, ,-5) nsubj (watched-7, Hockersmith-6) advmod (watched-7, carefully-8) mark (installed-14, as-9) nsubj (installed-14, Wurz-10) cc (Wurz-10, and-11) nmod:poss (team-13, his-12) conj:and (Wurz-10, team-13) nsubj (installed-14, team-13) advcl:as (watched-7, installed-14) det (swags-17, the-15) compound (swags-17, silk-16) dobj (installed-14, swags-17) nsubj (designed-20, she-18) nsubj:xsubj (replace-22, she-18) aux (designed-20, had-19) acl:relcl (swags-17, designed-20) mark (replace-22, to-21) xcomp (designed-20, replace-22) det (damask-27, the-23) compound (damask-27, Bush-24) amod (damask-27, blue-25) compound (damask-27, cotton-26) dobj (replace-22, damask-27) dep (damask-27, curtains-28) punct (damask-27, ,-29) acl (damask-27, designed-30) case (Hampton-37, by-31) amod (Hampton-37, A-list-32) compound (Hampton-37, New-33) compound (Hampton-37, York-34) compound (Hampton-37, decorator-35) compound (Hampton-37, Mark-36) nmod:by (designed-30, Hampton-37) punct (watched-7, .-38) ",swag,17,"det (swags-17, the-15) compound (swags-17, silk-16) dobj (installed-14, swags-17) acl:relcl (swags-17, designed-20) ",his team installed the silk swags she had designed to replace,NNS,[],installed-14,install,VBD,object,[],[],[],,[],[],[],[],['the'],['definite article'],[],[],[],[],['silk'],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],as,plural,linked,ambiguous,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/news/COCA_News_results/w_news_2001.txt_2.csv,0,0,0,0,unknown,the,non-Denumerator,the,
"Some critics protested that Hockersmith had gone overboard , injecting too much splashy Victoriana into the Lincoln Sitting Room and the Treaty Room just outside the private quarters upstairs : tufted velvet upholstery , bullion fringe , burgundy fabrics and lots of swags and gilt .","Some/some/DT critics/critic/NNS protested/protest/VBD that/that/IN Hockersmith/Hockersmith/NNP had/have/VBD gone/go/VBN overboard/overboard/RB ,/,/, injecting/inject/VBG too/too/RB much/much/JJ splashy/splashy/JJ Victoriana/Victoriana/NNP into/into/IN the/the/DT Lincoln/Lincoln/NNP Sitting/sit/VBG Room/room/NN and/and/CC the/the/DT Treaty/Treaty/NNP Room/Room/NNP just/just/RB outside/outside/IN the/the/DT private/private/JJ quarters/quarter/NNS upstairs/upstairs/NN :/:/: tufted/tuft/VBN velvet/velvet/NN upholstery/upholstery/NN ,/,/, bullion/bullion/NN fringe/fringe/NN ,/,/, burgundy/burgundy/NN fabrics/fabric/NNS and/and/CC lots/lot/NNS of/of/IN swags/swag/NNS and/and/CC gilt/gilt/NN ././. ","ROOT (ROOT-0, protested-3) det (critics-2, Some-1) nsubj (protested-3, critics-2) mark (gone-7, that-4) nsubj (gone-7, Hockersmith-5) aux (gone-7, had-6) ccomp (protested-3, gone-7) advmod (gone-7, overboard-8) punct (gone-7, ,-9) xcomp (gone-7, injecting-10) advmod (much-12, too-11) advmod (injecting-10, much-12) amod (Victoriana-14, splashy-13) dobj (injecting-10, Victoriana-14) case (Room-19, into-15) det (Room-19, the-16) compound (Room-19, Lincoln-17) amod (Room-19, Sitting-18) nmod:into (Victoriana-14, Room-19) cc (Room-19, and-20) det (Room-23, the-21) compound (Room-23, Treaty-22) nmod:into (Victoriana-14, Room-23) conj:and (Room-19, Room-23) advmod (upstairs-29, just-24) case (upstairs-29, outside-25) det (upstairs-29, the-26) amod (upstairs-29, private-27) compound (upstairs-29, quarters-28) nmod:outside (injecting-10, upstairs-29) punct (upstairs-29, :-30) acl (upstairs-29, tufted-31) compound (upholstery-33, velvet-32) dobj (tufted-31, upholstery-33) punct (upholstery-33, ,-34) compound (fringe-36, bullion-35) dobj (tufted-31, fringe-36) conj:and (upholstery-33, fringe-36) punct (upholstery-33, ,-37) compound (fabrics-39, burgundy-38) dobj (tufted-31, fabrics-39) conj:and (upholstery-33, fabrics-39) cc (upholstery-33, and-40) det:qmod (swags-43, lots-41) mwe (lots-41, of-42) dobj (tufted-31, swags-43) conj:and (upholstery-33, swags-43) cc (swags-43, and-44) conj:and (upholstery-33, gilt-45) conj:and (swags-43, gilt-45) punct (protested-3, .-46) ",swag,43,"det:qmod (swags-43, lots-41) dobj (tufted-31, swags-43) conj:and (upholstery-33, swags-43) cc (swags-43, and-44) conj:and (swags-43, gilt-45) ",burgundy fabrics and lots of swags and gilt .,NNS,[],tufted-31,tuft,VBN,object,[],[],[],,[],[],[],[],['lots'],['other'],"[('and', 'upholstery', 33), ('and', 'gilt', 45)]","['and', 'and']","[upholstery-33, gilt-45]",[],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],plural,linked,ambiguous,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/news/COCA_News_results/w_news_2001.txt_2.csv,0,0,0,0,unknown,lots of,non-Denumerator,non quantificational,
"The fashion-forward interiors add to the mix of straightforward , rectilinear modern buildings dating from 1946 and 1956 and the swags and pediment of the graceful former Hotel Peachtree Manor , designed in 1922 by Philip Shutze .","The/the/DT fashion-forward/fashion-forward/JJ interiors/interior/NNS add/add/VBP to/to/TO the/the/DT mix/mix/NN of/of/IN straightforward/straightforward/JJ ,/,/, rectilinear/rectilinear/JJ modern/modern/JJ buildings/building/NNS dating/date/VBG from/from/IN 1946/1946/CD and/and/CC 1956/1956/CD and/and/CC the/the/DT swags/swag/NNS and/and/CC pediment/pediment/NN of/of/IN the/the/DT graceful/graceful/JJ former/former/JJ Hotel/Hotel/NNP Peachtree/Peachtree/NNP Manor/Manor/NNP ,/,/, designed/design/VBN in/in/IN 1922/1922/CD by/by/IN Philip/Philip/NNP Shutze/Shutze/NNP ././. ","ROOT (ROOT-0, add-4) det (interiors-3, The-1) amod (interiors-3, fashion-forward-2) nsubj (add-4, interiors-3) case (mix-7, to-5) det (mix-7, the-6) nmod:to (add-4, mix-7) case (buildings-13, of-8) amod (buildings-13, straightforward-9) punct (buildings-13, ,-10) amod (buildings-13, rectilinear-11) amod (buildings-13, modern-12) nmod:of (mix-7, buildings-13) acl (buildings-13, dating-14) case (1946-16, from-15) nmod:from (dating-14, 1946-16) cc (1946-16, and-17) nmod:from (dating-14, 1956-18) conj:and (1946-16, 1956-18) cc (mix-7, and-19) det (swags-21, the-20) nmod:to (add-4, swags-21) conj:and (mix-7, swags-21) cc (swags-21, and-22) conj:and (mix-7, pediment-23) conj:and (swags-21, pediment-23) case (Manor-30, of-24) det (Manor-30, the-25) amod (Manor-30, graceful-26) amod (Manor-30, former-27) compound (Manor-30, Hotel-28) compound (Manor-30, Peachtree-29) nmod:of (swags-21, Manor-30) punct (Manor-30, ,-31) acl (Manor-30, designed-32) case (1922-34, in-33) nmod:in (designed-32, 1922-34) case (Shutze-37, by-35) compound (Shutze-37, Philip-36) nmod:by (designed-32, Shutze-37) punct (add-4, .-38) ",swag,21,"det (swags-21, the-20) nmod:to (add-4, swags-21) conj:and (mix-7, swags-21) cc (swags-21, and-22) conj:and (swags-21, pediment-23) nmod:of (swags-21, Manor-30) ",1946 and 1956 and the swags and pediment of the graceful,NNS,[],,,,,[],[],[],,"[('to', 'add', 4), ('of', 'Manor', 30)]","['to', 'of']",['Manor'],['add'],['the'],['definite article'],"[('and', 'mix', 7), ('and', 'pediment', 23)]","['and', 'and']","[mix-7, pediment-23]",[],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],plural,linked,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/news/COCA_News_results/w_news_2001.txt_3.csv,0,0,0,0,unknown,the,non-Denumerator,the,
"Waynesville , N.C. -- The sweeping vista of undulating mountain ridges from the Swag Country Inn takes your breath away .","Waynesville/Waynesville/NNP ,/,/, N.C./N.C./NNP --/--/: The/the/DT sweeping/sweeping/JJ vista/vista/NN of/of/IN undulating/undulating/JJ mountain/mountain/NN ridges/ridge/NNS from/from/IN the/the/DT Swag/Swag/NNP Country/Country/NNP Inn/Inn/NNP takes/take/VBZ your/you/PRP$ breath/breath/NN away/away/RB ././. ","ROOT (ROOT-0, N.C.-3) compound (N.C.-3, Waynesville-1) punct (N.C.-3, ,-2) punct (N.C.-3, ---4) det (vista-7, The-5) amod (vista-7, sweeping-6) nsubj (takes-17, vista-7) case (ridges-11, of-8) amod (ridges-11, undulating-9) compound (ridges-11, mountain-10) nmod:of (vista-7, ridges-11) case (Inn-16, from-12) det (Inn-16, the-13) compound (Inn-16, Swag-14) compound (Inn-16, Country-15) nmod:from (ridges-11, Inn-16) parataxis (N.C.-3, takes-17) nmod:poss (breath-19, your-18) dobj (takes-17, breath-19) advmod (takes-17, away-20) punct (N.C.-3, .-21) ",Swag,14,"compound (Inn-16, Swag-14) ",undulating mountain ridges from the Swag Country Inn takes your breath,NNP,[],,,,,[],[],[],,[],[],[],[],[],[],[],[],[],['Inn'],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/news/COCA_News_results/w_news_2001.txt_3.csv,0,0,0,0,unknown,,,,
"Although it seems much farther , the 16-room Swag is less than 10 miles from I-40 .","Although/although/IN it/it/PRP seems/seem/VBZ much/much/JJ farther/farther/RBR ,/,/, the/the/DT 16-room/16-room/JJ Swag/swag/NN is/be/VBZ less/less/JJR than/than/IN 10/10/CD miles/mile/NNS from/from/IN I-40/i-40/NN ././. ","ROOT (ROOT-0, miles-14) mark (seems-3, Although-1) nsubj (seems-3, it-2) advcl:although (miles-14, seems-3) nsubj (farther-5, much-4) xcomp (seems-3, farther-5) punct (miles-14, ,-6) det (Swag-9, the-7) amod (Swag-9, 16-room-8) nsubj (miles-14, Swag-9) cop (miles-14, is-10) advmod (10-13, less-11) mwe (less-11, than-12) nummod (miles-14, 10-13) case (miles-14, from-15) dep (miles-14, I-40-16) punct (miles-14, .-17) ",swag,9,"det (Swag-9, the-7) amod (Swag-9, 16-room-8) nsubj (miles-14, Swag-9) ","much farther , the 16-room Swag is less than 10 miles",NN,[],is-10,,VBZ,CopSubject,[],[],[],NNS,[],[],[],[],['the'],['definite article'],[],[],[],[],[],['16-room'],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,linked,singular,"[7, True, False, 1, 0.14285714285714285, 0] ",False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/news/COCA_News_results/w_news_2001.txt_3.csv,0,0,0,0,unknown,the,non-Denumerator,the,
It 's a quick shot on N.C. 276 to the sign where you make a right turn and travel four miles to the Swag gate .,It/it/PRP 's/be/VBZ a/a/DT quick/quick/JJ shot/shot/NN on/on/IN N.C./N.C./NNP 276/276/CD to/to/TO the/the/DT sign/sign/NN where/where/WRB you/you/PRP make/make/VBP a/a/DT right/right/JJ turn/turn/NN and/and/CC travel/travel/VB four/four/CD miles/mile/NNS to/to/TO the/the/DT Swag/Swag/NNP gate/gate/NN ././. ,"ROOT (ROOT-0, shot-5) nsubj (shot-5, It-1) cop (shot-5, 's-2) det (shot-5, a-3) amod (shot-5, quick-4) case (N.C.-7, on-6) nmod:on (shot-5, N.C.-7) nummod (N.C.-7, 276-8) case (sign-11, to-9) det (sign-11, the-10) nmod:to (shot-5, sign-11) advmod (make-14, where-12) nsubj (make-14, you-13) nsubj (travel-19, you-13) acl:relcl (sign-11, make-14) det (turn-17, a-15) amod (turn-17, right-16) dobj (make-14, turn-17) cc (make-14, and-18) acl:relcl (sign-11, travel-19) conj:and (make-14, travel-19) nummod (miles-21, four-20) dobj (travel-19, miles-21) case (gate-25, to-22) det (gate-25, the-23) compound (gate-25, Swag-24) nmod:to (travel-19, gate-25) punct (shot-5, .-26) ",Swag,24,"compound (gate-25, Swag-24) ",travel four miles to the Swag gate .,NNP,[],,,,,[],[],[],,[],[],[],[],[],[],[],[],[],['gate'],[],[],,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],singular,bare singular,,,False,/scratch/awahlang/COCAFiles/COCA/academic/tryAgain/completed/news/COCA_News_results/w_news_2001.txt_3.csv,0,0,0,0,unknown,,,,
